Source,Target,Type,Id,Label,Weight
C0029417,C0877781,Directed,C0029417_C0877781,Edge from Osteoblastoma to Hemicrania,1
C0029417,C0007859,Directed,C0029417_C0007859,Edge from Osteoblastoma to Neck Pain,1
C0029417,C0751135,Directed,C0029417_C0751135,Edge from Osteoblastoma to Neuralgic Facial Pain,1
C0029417,C0458257,Directed,C0029417_C0458257,"Edge from Osteoblastoma to Pain, Splitting",1
C0029417,C0278118,Directed,C0029417_C0278118,"Edge from Osteoblastoma to Paraparesis, Cerebral",1
C0029417,C0751648,Directed,C0029417_C0751648,Edge from Osteoblastoma to Recurrent Low Back Pain,1
C0029417,C0751557,Directed,C0029417_C0751557,"Edge from Osteoblastoma to Tinnitus, Tensor Palatini Induced",1
C0029417,C0040460,Directed,C0029417_C0040460,Edge from Osteoblastoma to Toothache,1
C0029417,C0750949,Directed,C0029417_C0750949,Edge from Osteoblastoma to Vertebrogenic Pain Syndrome,1
C0029420,C0002962,Directed,C0029420_C0002962,Edge from Osteochondritis to Angina Pectoris,1
C0029420,C0003862,Directed,C0029420_C0003862,Edge from Osteochondritis to Arthralgia,1
C0029420,C0015411,Directed,C0029420_C0015411,Edge from Osteochondritis to Eye Manifestations,1
C0029420,C0026838,Directed,C0029420_C0026838,Edge from Osteochondritis to Muscle Spasticity,1
C0029420,C0458257,Directed,C0029420_C0458257,"Edge from Osteochondritis to Pain, Splitting",1
C0029420,C0033931,Directed,C0029420_C0033931,Edge from Osteochondritis to Psychophysiologic Disorders,1
C0029420,C0751648,Directed,C0029420_C0751648,Edge from Osteochondritis to Recurrent Low Back Pain,1
C0029420,C0277850,Directed,C0029420_C0277850,"Edge from Osteochondritis to Reflex, Pendular",1
C0029420,C0036396,Directed,C0029420_C0036396,Edge from Osteochondritis to Sciatica,1
C0029420,C0750949,Directed,C0029420_C0750949,Edge from Osteochondritis to Vertebrogenic Pain Syndrome,1
C0029421,C0003862,Directed,C0029421_C0003862,Edge from Osteochondritis Dissecans to Arthralgia,1
C0029421,C0013604,Directed,C0029421_C0013604,Edge from Osteochondritis Dissecans to Edema,1
C0029421,C0028754,Directed,C0029421_C0028754,Edge from Osteochondritis Dissecans to Obesity,1
C0029421,C0458257,Directed,C0029421_C0458257,"Edge from Osteochondritis Dissecans to Pain, Splitting",1
C0029421,C0037011,Directed,C0029421_C0037011,Edge from Osteochondritis Dissecans to Shoulder Pain,1
C0206641,C0750903,Directed,C0206641_C0750903,"Edge from Osteochondromatosis to Amblyopia, Suppression",1
C0206641,C0003862,Directed,C0206641_C0003862,Edge from Osteochondromatosis to Arthralgia,1
C0206641,C0751257,Directed,C0206641_C0751257,"Edge from Osteochondromatosis to Auditory Processing Disorder, Central",1
C0206641,C0034935,Directed,C0206641_C0034935,Edge from Osteochondromatosis to Babinski Reflex,1
C0206641,C0392699,Directed,C0206641_C0392699,Edge from Osteochondromatosis to Dysesthesia,1
C0206641,C0751512,Directed,C0206641_C0751512,Edge from Osteochondromatosis to Dysglossia,1
C0206641,C3887506,Directed,C0206641_C3887506,Edge from Osteochondromatosis to Hyperkinesia,1
C0206641,C0278114,Directed,C0206641_C0278114,"Edge from Osteochondromatosis to Paraplegia, Cerebral",1
C0206641,C0270790,Directed,C0206641_C0270790,Edge from Osteochondromatosis to Quadriparesis,1
C0206641,C0037011,Directed,C0206641_C0037011,Edge from Osteochondromatosis to Shoulder Pain,1
C0029429,C0003862,Directed,C0029429_C0003862,Edge from Osteochondrosis to Arthralgia,1
C0029429,C0458257,Directed,C0029429_C0458257,"Edge from Osteochondrosis to Pain, Splitting",1
C0029429,C0751648,Directed,C0029429_C0751648,Edge from Osteochondrosis to Recurrent Low Back Pain,1
C0029429,C0750949,Directed,C0029429_C0750949,Edge from Osteochondrosis to Vertebrogenic Pain Syndrome,1
C0029441,C0003862,Directed,C0029441_C0003862,Edge from Osteoid osteoma to Arthralgia,1
C0029441,C0013604,Directed,C0029441_C0013604,Edge from Osteoid osteoma to Edema,1
C0029441,C0007859,Directed,C0029441_C0007859,Edge from Osteoid osteoma to Neck Pain,1
C0029441,C0030200,Directed,C0029441_C0030200,"Edge from Osteoid osteoma to Pain, Intractable",1
C0029441,C0458257,Directed,C0029441_C0458257,"Edge from Osteoid osteoma to Pain, Splitting",1
C0029441,C0751648,Directed,C0029441_C0751648,Edge from Osteoid osteoma to Recurrent Low Back Pain,1
C0029441,C0036396,Directed,C0029441_C0036396,Edge from Osteoid osteoma to Sciatica,1
C0029441,C0037011,Directed,C0029441_C0037011,Edge from Osteoid osteoma to Shoulder Pain,1
C0029441,C0152116,Directed,C0029441_C0152116,Edge from Osteoid osteoma to Spasmodic torticollis,1
C0029441,C0750949,Directed,C0029441_C0750949,Edge from Osteoid osteoma to Vertebrogenic Pain Syndrome,1
C4721411,C0003862,Directed,C4721411_C0003862,Edge from Osteolysis to Arthralgia,1
C4721411,C0008031,Directed,C4721411_C0008031,Edge from Osteolysis to Chest Pain,1
C4721411,C1148477,Directed,C4721411_C1148477,"Edge from Osteolysis to Deafness, Sudden",1
C4721411,C0086395,Directed,C4721411_C0086395,"Edge from Osteolysis to Hearing Loss, Extreme",1
C4721411,C0007859,Directed,C4721411_C0007859,Edge from Osteolysis to Neck Pain,1
C4721411,C0458257,Directed,C4721411_C0458257,"Edge from Osteolysis to Pain, Splitting",1
C4721411,C0270790,Directed,C4721411_C0270790,Edge from Osteolysis to Quadriparesis,1
C4721411,C0751648,Directed,C4721411_C0751648,Edge from Osteolysis to Recurrent Low Back Pain,1
C4721411,C0037011,Directed,C4721411_C0037011,Edge from Osteolysis to Shoulder Pain,1
C4721411,C0750949,Directed,C4721411_C0750949,Edge from Osteolysis to Vertebrogenic Pain Syndrome,1
C0029440,C1879328,Directed,C0029440_C1879328,Edge from Osteoma to Blindness both eyes NOS (disorder),1
C0029440,C0751026,Directed,C0029440_C0751026,"Edge from Osteoma to Cerebrospinal Fluid Otorrhea, Traumatic",1
C0029440,C0007815,Directed,C0029440_C0007815,Edge from Osteoma to Cerebrospinal Fluid Rhinorrhea,1
C0029440,C0018777,Directed,C0029440_C0018777,Edge from Osteoma to Conductive hearing loss,1
C0029440,C0271186,Directed,C0029440_C0271186,"Edge from Osteoma to Diplopia, Refractive",1
C0029440,C0877781,Directed,C0029440_C0877781,Edge from Osteoma to Hemicrania,1
C0029440,C0343495,Directed,C0029440_C0343495,Edge from Osteoma to Lockjaw,1
C0029440,C0751135,Directed,C0029440_C0751135,Edge from Osteoma to Neuralgic Facial Pain,1
C0029440,C0018784,Directed,C0029440_C0018784,Edge from Osteoma to Sensorineural Hearing Loss (disorder),1
C0029440,C0751557,Directed,C0029440_C0751557,"Edge from Osteoma to Tinnitus, Tensor Palatini Induced",1
C0029443,C0277797,Directed,C0029443_C0277797,Edge from Osteomyelitis to Apyrexial,1
C0029443,C0549483,Directed,C0029443_C0549483,Edge from Osteomyelitis to Bacterial Abscess,1
C0029443,C0241705,Directed,C0029443_C0241705,Edge from Osteomyelitis to Difficulty passing urine,1
C0029443,C0041834,Directed,C0029443_C0041834,Edge from Osteomyelitis to Erythema,1
C0029443,C0015967,Directed,C0029443_C0015967,Edge from Osteomyelitis to Fever,3
C0029443,C0015970,Directed,C0029443_C0015970,Edge from Osteomyelitis to Fever of Unknown Origin,1
C0029443,C0007859,Directed,C0029443_C0007859,Edge from Osteomyelitis to Neck Pain,1
C0029443,C0751135,Directed,C0029443_C0751135,Edge from Osteomyelitis to Neuralgic Facial Pain,1
C0029443,C0030193,Directed,C0029443_C0030193,Edge from Osteomyelitis to Pain,1
C0029443,C0458257,Directed,C0029443_C0458257,"Edge from Osteomyelitis to Pain, Splitting",1
C0029443,C0278114,Directed,C0029443_C0278114,"Edge from Osteomyelitis to Paraplegia, Cerebral",1
C0029443,C0240813,Directed,C0029443_C0240813,Edge from Osteomyelitis to Prostate tender,1
C0029443,C0751648,Directed,C0029443_C0751648,Edge from Osteomyelitis to Recurrent Low Back Pain,1
C0029443,C0332575,Directed,C0029443_C0332575,Edge from Osteomyelitis to Redness,1
C0029443,C0234233,Directed,C0029443_C0234233,Edge from Osteomyelitis to Sore to touch,1
C0029443,C0152116,Directed,C0029443_C0152116,Edge from Osteomyelitis to Spasmodic torticollis,1
C0029443,C0038999,Directed,C0029443_C0038999,Edge from Osteomyelitis to Swelling,1
C0029443,C0042025,Directed,C0029443_C0042025,Edge from Osteomyelitis to Urinary Stress Incontinence,1
C0029443,C0750949,Directed,C0029443_C0750949,Edge from Osteomyelitis to Vertebrogenic Pain Syndrome,1
C0029453,C0005612,Directed,C0029453_C0005612,Edge from Osteopenia to Birth Weight,1
C0029453,C0005910,Directed,C0029453_C0005910,Edge from Osteopenia to Body Weight,1
C0029453,C0233565,Directed,C0029453_C0233565,Edge from Osteopenia to Bradykinesia,1
C0029453,C0392550,Directed,C0029453_C0392550,"Edge from Osteopenia to Hemiplegia, Infantile",1
C0029453,C0020438,Directed,C0029453_C0020438,Edge from Osteopenia to Hypercalciuria,1
C0029453,C0028756,Directed,C0029453_C0028756,Edge from Osteopenia to Morbid obesity,1
C0029453,C0026846,Directed,C0029453_C0026846,Edge from Osteopenia to Muscular Atrophy,1
C0029453,C0028754,Directed,C0029453_C0028754,Edge from Osteopenia to Obesity,1
C0029453,C0751648,Directed,C0029453_C0751648,Edge from Osteopenia to Recurrent Low Back Pain,1
C0029453,C0043094,Directed,C0029453_C0043094,Edge from Osteopenia to Weight Gain,1
C3179239,C3665473,Directed,C3179239_C3665473,Edge from Osteopetrosis Autosomal Dominant Type 2 to Bilateral Deafness,1
C3179239,C1879328,Directed,C3179239_C1879328,Edge from Osteopetrosis Autosomal Dominant Type 2 to Blindness both eyes NOS (disorder),1
C3179239,C0005910,Directed,C3179239_C0005910,Edge from Osteopetrosis Autosomal Dominant Type 2 to Body Weight,1
C3179239,C0018777,Directed,C3179239_C0018777,Edge from Osteopetrosis Autosomal Dominant Type 2 to Conductive hearing loss,1
C3179239,C0015469,Directed,C3179239_C0015469,Edge from Osteopetrosis Autosomal Dominant Type 2 to Facial paralysis,1
C3179239,C0086395,Directed,C3179239_C0086395,"Edge from Osteopetrosis Autosomal Dominant Type 2 to Hearing Loss, Extreme",1
C3179239,C0029166,Directed,C3179239_C0029166,Edge from Osteopetrosis Autosomal Dominant Type 2 to Oral Manifestations,1
C3179239,C0751648,Directed,C3179239_C0751648,Edge from Osteopetrosis Autosomal Dominant Type 2 to Recurrent Low Back Pain,1
C3179239,C0917812,Directed,C3179239_C0917812,Edge from Osteopetrosis Autosomal Dominant Type 2 to Tetanilla,1
C3179239,C3665347,Directed,C3179239_C3665347,Edge from Osteopetrosis Autosomal Dominant Type 2 to Visual Impairment,1
C1956089,C0000737,Directed,C1956089_C0000737,Edge from Osteophyte to Abdominal Pain,1
C1956089,C0003862,Directed,C1956089_C0003862,Edge from Osteophyte to Arthralgia,1
C1956089,C0877781,Directed,C1956089_C0877781,Edge from Osteophyte to Hemicrania,1
C1956089,C0458257,Directed,C1956089_C0458257,"Edge from Osteophyte to Pain, Splitting",1
C1956089,C1720922,Directed,C1956089_C1720922,Edge from Osteophyte to Respiratory Aspiration,1
C0029455,C0026825,Directed,C0029455_C0026825,Edge from Osteopoikilosis (disorder) to Flaccid Muscle Tone,1
C0029455,C0458257,Directed,C0029455_C0458257,"Edge from Osteopoikilosis (disorder) to Pain, Splitting",1
C0029455,C0751648,Directed,C0029455_C0751648,Edge from Osteopoikilosis (disorder) to Recurrent Low Back Pain,1
C0029455,C0037011,Directed,C0029455_C0037011,Edge from Osteopoikilosis (disorder) to Shoulder Pain,1
C0029455,C0750949,Directed,C0029455_C0750949,Edge from Osteopoikilosis (disorder) to Vertebrogenic Pain Syndrome,1
C0029456,C0000731,Directed,C0029456_C0000731,Edge from Osteoporosis to Abdomen distended,1
C0029456,C0233565,Directed,C0029456_C0233565,Edge from Osteoporosis to Bradykinesia,1
C0029456,C0085639,Directed,C0029456_C0085639,Edge from Osteoporosis to Falls,1
C0029456,C0019572,Directed,C0029456_C0019572,Edge from Osteoporosis to Hirsutism,1
C0029456,C0239832,Directed,C0029456_C0239832,Edge from Osteoporosis to Numbness of hand,1
C0029456,C0030193,Directed,C0029456_C0030193,Edge from Osteoporosis to Pain,1
C0029456,C0242453,Directed,C0029456_C0242453,Edge from Osteoporosis to Prostatism,1
C0029456,C0558361,Directed,C0029456_C0558361,Edge from Osteoporosis to Sniffles,1
C0029456,C0039070,Directed,C0029456_C0039070,Edge from Osteoporosis to Syncope,1
C0029456,C0042571,Directed,C0029456_C0042571,Edge from Osteoporosis to Vertigo,1
C0001787,C0003862,Directed,C0001787_C0003862,"Edge from Osteoporosis, Age-Related to Arthralgia",1
C0001787,C0005910,Directed,C0001787_C0005910,"Edge from Osteoporosis, Age-Related to Body Weight",1
C0001787,C0332712,Directed,C0001787_C0332712,"Edge from Osteoporosis, Age-Related to Fracture, spiral",1
C0001787,C0600142,Directed,C0001787_C0600142,"Edge from Osteoporosis, Age-Related to Hot flushes",1
C0001787,C0020438,Directed,C0001787_C0020438,"Edge from Osteoporosis, Age-Related to Hypercalciuria",1
C0001787,C0028754,Directed,C0001787_C0028754,"Edge from Osteoporosis, Age-Related to Obesity",1
C0001787,C0458257,Directed,C0001787_C0458257,"Edge from Osteoporosis, Age-Related to Pain, Splitting",1
C0001787,C0278114,Directed,C0001787_C0278114,"Edge from Osteoporosis, Age-Related to Paraplegia, Cerebral",1
C0001787,C0751648,Directed,C0001787_C0751648,"Edge from Osteoporosis, Age-Related to Recurrent Low Back Pain",1
C0001787,C0750949,Directed,C0001787_C0750949,"Edge from Osteoporosis, Age-Related to Vertebrogenic Pain Syndrome",1
C0001787,C0043094,Directed,C0001787_C0043094,"Edge from Osteoporosis, Age-Related to Weight Gain",1
C0029458,C0005910,Directed,C0029458_C0005910,"Edge from Osteoporosis, Postmenopausal to Body Weight",1
C0029458,C0600142,Directed,C0029458_C0600142,"Edge from Osteoporosis, Postmenopausal to Hot flushes",1
C0029458,C0020438,Directed,C0029458_C0020438,"Edge from Osteoporosis, Postmenopausal to Hypercalciuria",1
C0029458,C0028754,Directed,C0029458_C0028754,"Edge from Osteoporosis, Postmenopausal to Obesity",1
C0029458,C0458257,Directed,C0029458_C0458257,"Edge from Osteoporosis, Postmenopausal to Pain, Splitting",1
C0029458,C0751648,Directed,C0029458_C0751648,"Edge from Osteoporosis, Postmenopausal to Recurrent Low Back Pain",1
C0029458,C0041667,Directed,C0029458_C0041667,"Edge from Osteoporosis, Postmenopausal to Underweight",1
C0029458,C0750949,Directed,C0029458_C0750949,"Edge from Osteoporosis, Postmenopausal to Vertebrogenic Pain Syndrome",1
C0029458,C0043094,Directed,C0029458_C0043094,"Edge from Osteoporosis, Postmenopausal to Weight Gain",1
C0029458,C1262477,Directed,C0029458_C1262477,"Edge from Osteoporosis, Postmenopausal to Weight Loss",1
C0521170,C0005612,Directed,C0521170_C0005612,Edge from Osteoporotic Fractures to Birth Weight,1
C0521170,C0005910,Directed,C0521170_C0005910,Edge from Osteoporotic Fractures to Body Weight,1
C0521170,C1565249,Directed,C0521170_C1565249,Edge from Osteoporotic Fractures to Mobility Limitation,1
C0521170,C0458257,Directed,C0521170_C0458257,"Edge from Osteoporotic Fractures to Pain, Splitting",1
C0521170,C0041667,Directed,C0521170_C0041667,Edge from Osteoporotic Fractures to Underweight,1
C0521170,C0750949,Directed,C0521170_C0750949,Edge from Osteoporotic Fractures to Vertebrogenic Pain Syndrome,1
C0029461,C0751026,Directed,C0029461_C0751026,"Edge from Osteoradionecrosis to Cerebrospinal Fluid Otorrhea, Traumatic",1
C0029461,C0751512,Directed,C0029461_C0751512,Edge from Osteoradionecrosis to Dysglossia,1
C0029461,C0343495,Directed,C0029461_C0343495,Edge from Osteoradionecrosis to Lockjaw,1
C0029461,C0007859,Directed,C0029461_C0007859,Edge from Osteoradionecrosis to Neck Pain,1
C0029461,C0030200,Directed,C0029461_C0030200,"Edge from Osteoradionecrosis to Pain, Intractable",1
C0029461,C0270790,Directed,C0029461_C0270790,Edge from Osteoradionecrosis to Quadriparesis,1
C0029461,C0018784,Directed,C0029461_C0018784,Edge from Osteoradionecrosis to Sensorineural Hearing Loss (disorder),1
C0029461,C5392959,Directed,C0029461_C5392959,Edge from Osteoradionecrosis to Taste Dysfunction,1
C0029461,C0750949,Directed,C0029461_C0750949,Edge from Osteoradionecrosis to Vertebrogenic Pain Syndrome,1
C0029461,C1384666,Directed,C0029461_C1384666,Edge from Osteoradionecrosis to hearing impairment,1
C0029463,C0458247,Directed,C0029463_C0458247,Edge from Osteosarcoma to Allodynia,1
C0029463,C0003862,Directed,C0029463_C0003862,Edge from Osteosarcoma to Arthralgia,1
C0029463,C0005910,Directed,C0029463_C0005910,Edge from Osteosarcoma to Body Weight,1
C0029463,C0027497,Directed,C0029463_C0027497,Edge from Osteosarcoma to Nausea,1
C0029463,C0030200,Directed,C0029463_C0030200,"Edge from Osteosarcoma to Pain, Intractable",1
C0029463,C0458257,Directed,C0029463_C0458257,"Edge from Osteosarcoma to Pain, Splitting",1
C0029463,C0278114,Directed,C0029463_C0278114,"Edge from Osteosarcoma to Paraplegia, Cerebral",1
C0029463,C0751648,Directed,C0029463_C0751648,Edge from Osteosarcoma to Recurrent Low Back Pain,1
C0029463,C0036396,Directed,C0029463_C0036396,Edge from Osteosarcoma to Sciatica,1
C0029463,C0042963,Directed,C0029463_C0042963,Edge from Osteosarcoma to Vomiting,1
C0029464,C3665473,Directed,C0029464_C3665473,Edge from Osteosclerosis to Bilateral Deafness,1
C0029464,C0018777,Directed,C0029464_C0018777,Edge from Osteosclerosis to Conductive hearing loss,1
C0029464,C0015469,Directed,C0029464_C0015469,Edge from Osteosclerosis to Facial paralysis,1
C0029464,C0026825,Directed,C0029464_C0026825,Edge from Osteosclerosis to Flaccid Muscle Tone,1
C0029464,C0086395,Directed,C0029464_C0086395,"Edge from Osteosclerosis to Hearing Loss, Extreme",1
C0029464,C0018926,Directed,C0029464_C0018926,Edge from Osteosclerosis to Hematemesis,1
C0029464,C0751135,Directed,C0029464_C0751135,Edge from Osteosclerosis to Neuralgic Facial Pain,1
C0029464,C0458257,Directed,C0029464_C0458257,"Edge from Osteosclerosis to Pain, Splitting",1
C0029464,C0278114,Directed,C0029464_C0278114,"Edge from Osteosclerosis to Paraplegia, Cerebral",1
C0029464,C0750949,Directed,C0029464_C0750949,Edge from Osteosclerosis to Vertebrogenic Pain Syndrome,1
C0029878,C0751026,Directed,C0029878_C0751026,"Edge from Otitis Externa to Cerebrospinal Fluid Otorrhea, Traumatic",1
C0029878,C0018777,Directed,C0029878_C0018777,Edge from Otitis Externa to Conductive hearing loss,1
C0029878,C0013456,Directed,C0029878_C0013456,Edge from Otitis Externa to Earache,1
C0029878,C0013604,Directed,C0029878_C0013604,Edge from Otitis Externa to Edema,1
C0029878,C0015469,Directed,C0029878_C0015469,Edge from Otitis Externa to Facial paralysis,1
C0029878,C0086395,Directed,C0029878_C0086395,"Edge from Otitis Externa to Hearing Loss, Extreme",1
